# gal m_obs sigma_m P delta_logO_H
4639	24.16	0.3826	28.18	0.7167
4639	23.36	0.4469	27.07	-0.1244
4639	26.55	0.4427	13.18	0.5145
4639	23.09	0.1509	35.87	0.1523
4639	20.71	0.2728	43.93	-0.9418
4639	23.18	0.6469	31.49	-0.1627
4639	24.99	0.5965	23.52	0.8891
4639	23.74	0.6029	33.72	0.9143
4639	20.98	0.3927	28.45	-0.9312
4639	21.11	0.1501	66.76	-0.1907
4639	24.5	0.4728	20.47	0.2796
4639	24.27	0.5612	24.19	0.5055
4639	22.67	0.4119	92.14	0.5957
4639	20.95	0.3722	60.2	-0.1155
4639	20.56	0.4271	24.54	-1.98
4639	24.79	0.3893	10.97	-0.5968
4639	25.27	0.6283	20.43	0.6637
4639	23.22	0.4149	17.45	-0.576
4639	21.7	0.1657	51.03	-0.1348
4639	24.08	0.341	12.03	-0.408
4639	21.87	0.4323	30.78	-0.7817
4639	20.65	0.6214	50.83	-0.8029
4639	24.9	0.6032	32.16	0.7086
4639	20.5	0.4943	48.53	-0.4224
4639	23.09	0.172	31.22	0.1183
4639	23.9	0.6639	23.68	0.6977
4639	23.49	0.6064	22.29	0.2153
5584	28.63	0.1449	16.59	0.5625
5584	25.47	0.4898	43.97	-0.6501
5584	28.12	0.5356	22.59	0.2481
5584	26.88	0.1637	53.85	0.1861
5584	27.07	0.5089	28.46	-0.393
5584	26.92	0.2428	42.57	-0.2291
5584	24.36	0.4804	80.61	-0.5622
5584	27.07	0.3612	53.34	-0.004339
5584	26.35	0.5924	66.62	0.1422
5584	25.73	0.5597	44.17	-0.5815
5584	28.87	0.474	32.6	0.7643
5584	26.95	0.4113	53.22	0.1941
5584	26.85	0.4943	56.77	0.8421
5584	28.66	0.5388	14.11	-0.03569
5584	26.79	0.6903	6.14	-0.4369
5584	27.48	0.3065	30.03	0.3482
5584	27.23	0.5961	25.38	-0.4889
5584	27.25	0.1309	29.95	-0.1043
5584	26.31	0.4081	57.19	-0.4514
5584	25.49	0.5785	32.38	-0.9923
5584	26.25	0.4827	32.08	-0.4296
5584	27.73	0.5492	30.09	0.2213
5584	28.36	0.6086	22.13	-0.1252
5584	25.29	0.1549	66.28	-0.7537
5584	26.82	0.5154	18.35	-0.797
5584	27.22	0.2325	28.15	-0.0914
5584	27.17	0.6945	9.06	-0.2414
5584	26.82	0.5098	43.59	-0.4625
5584	26.63	0.1103	46.01	-0.03464
5584	25.87	0.3447	70.21	-0.2597
5584	25.97	0.2619	54.71	-0.09731
5584	28.12	0.3833	25.84	0.2095
5584	25.71	0.6889	45.09	-0.2682
5584	28.85	0.2589	21.31	0.7492
5584	27.5	0.5101	26	-0.1801
5584	28.03	0.4039	7.021	-0.1601
5584	27.78	0.3696	29.45	-0.07008
5584	26.81	0.4102	37.12	-0.3133
5584	26.07	0.2194	44.38	-0.4068
5584	24.95	0.2645	73.64	-0.7224
5584	28.23	0.361	41.21	0.4472
5584	27.91	0.4608	23.47	-0.0629
5584	25.97	0.5333	209.4	0.7176
5584	26.55	0.3408	65.78	-0.01364
5584	26.26	0.1562	42.29	-0.4934
5584	27.47	0.2084	29.02	-0.1384
5584	28.87	0.1594	12.43	0.4627
5584	26.09	0.4388	46.7	-0.116
5584	26.3	0.5125	47.92	-0.3688
5584	28.87	0.4686	17.19	0.5604
5584	28.83	0.6353	31.97	1.393
5584	28.03	0.448	90.64	1.102
5584	25.72	0.4186	40.89	-0.8806
5584	26.26	0.3823	35.85	-0.4217
5584	24.42	0.3566	43.03	-1.64
5584	26.99	0.5301	88.28	0.7967
5584	25.27	0.256	40.63	-0.9962
5584	27.67	0.3791	85.14	0.64
5584	28.08	0.5887	18.06	0.1591
5584	27.45	0.2384	15.14	-0.327
5584	27.46	0.2471	11.33	-0.6499
5584	26.58	0.1703	62.67	0.003382
5584	28.71	0.3088	13.31	-0.01793
5584	26.58	0.5085	3.511	-1.86
5584	28.74	0.1557	50.54	1.255
5584	27.79	0.5774	21.24	0.6135
5584	26.01	0.6736	39.17	-0.2066
5584	25.85	0.5754	52.79	-0.4482
5584	26.91	0.3066	41.14	0.1288
5584	24.48	0.5709	88.14	-0.9771
5584	27.1	0.2501	24.7	-0.05815
5584	27.08	0.4553	46.41	0.1552
5584	25.73	0.4802	31.37	-1.039
5584	27.85	0.3772	32.31	0.5842
5584	28.53	0.3765	15.41	0.492
5584	29.76	0.1913	11.28	0.8942
5584	30.17	0.3317	20.67	1.664
5584	25.97	0.6292	157.3	0.006415
5584	28.61	0.6126	24.62	0.4028
5584	27.05	0.6696	7.828	-1.058
5584	27.04	0.1921	76.72	0.6122
5584	31.75	0.1261	10.66	2.246
5584	26.53	0.3512	80.41	0.3861
5584	25.77	0.2626	232.2	-0.0005663
5584	25.5	0.59	31.57	-0.7646
5584	29.29	0.688	50.84	0.526
5584	26.92	0.6765	18.98	-1.014
5584	28.42	0.4442	26.38	0.8223
5584	28.21	0.5789	17.08	0.2883
5584	25.4	0.4084	25.79	-1.109
5584	28.13	0.2068	28.58	0.1861
5584	24.61	0.2939	42.84	-1.393
5584	25.39	0.5035	46.33	-0.7171
5584	24.99	0.5011	106.7	-0.5451
5584	23.48	0.499	70.69	-1.74
5584	25.71	0.5365	14.93	-0.7544
5584	24.77	0.5828	58.44	-0.994
5584	26.59	0.3892	131.7	1.075
5584	29.64	0.3687	20.37	1.463
5584	25.17	0.4988	38.13	-0.9641
5584	28.47	0.4629	23.63	0.7513
5584	27.46	0.4746	18.96	0.09471
5584	28.72	0.6318	14.81	-0.05339
5584	26.94	0.5385	28.26	-0.1843
5584	26.25	0.6062	39.22	-0.8128
5584	28.8	0.6922	17.03	0.2293
5584	27.85	0.371	18.75	0.09056
5584	26.4	0.5814	27.72	-0.7022
5584	28.4	0.6914	18.34	0.4082
5584	26.93	0.6678	39.02	-0.1762
5584	27.61	0.3048	37.4	0.3301
5584	32.2	0.5692	5.739	1.862
5584	27.09	0.2279	92.7	0.7964
5584	27.99	0.3098	38.71	0.2221
5584	27.85	0.6513	46.48	-0.06612
5584	28.5	0.3132	21.81	0.7664
5584	27.09	0.6324	49.81	0.3492
5584	28.06	0.4052	23.04	0.1371
5584	29.7	0.2874	8.621	1.097
5584	27.55	0.2874	49.19	0.4607
5584	27.31	0.1962	8.11	-0.8419
5584	29.56	0.4366	21.04	1.057
5584	28.33	0.1235	54.55	1.176
5584	29.41	0.2738	21.04	0.83
5584	28.23	0.6329	15.23	0.0972
5584	29.05	0.1461	27.02	0.9724
5584	25.87	0.1136	59.06	-0.3357
5584	26.88	0.167	69.82	0.3291
5584	25.05	0.698	36.75	-0.3463
5584	27.28	0.3823	61.41	0.2464
5584	26.07	0.6942	90.83	0.04312
5584	26.2	0.5417	17.14	-0.546
5584	26.75	0.6217	27.79	-0.7355
5584	26.42	0.2801	13.85	-1.221
5584	28.46	0.3632	8.09	-0.3418
